id,text,hash_tag
CfMQP6WPtk6,"뚜벅이 1박 2일 단양여행 기록! 📷

날씨 1박 2일 동안 맑음 ☀️🌻

버스타고 고고씽~ 🚌 서울에서 2시간 30분 정도 걸린다.

#단양여행 일정 첫 날 ▶️#도담삼봉 ⛰ ▶️#석문 ▶️ #고수동굴 ▶️ #단양시내 숙박

단양여행 둘째 날 ▶️ #패러글라이딩 ▶️ #단양구경시장 순서로 이동했다.

#혼자하는여행 #뚜벅이여행 #혼행 #1박2일여행 #짧은여행 #여행하는 #즐거움 #경험 #여행 #여행기록 #단양 #온통초록",즐거움
CfMPVPwFYvb,".
.
남자셋! 여자셋!

남자들은 딱봐도 군인!
여자들은 딱봐도 군인 와이프!
ㅋㅋㅋ
배터지도록먹고 목쉬도록 떠들고 배꼽빠져라 웃었네^

즐거웠습니다^~~~
.
.
#이웃주민
#군인부부
#고마운사람들
#화정족발
#찐맛집
#편의점앞2차
#술마시고나면아이스크림땡기는거나만그래?
#즐거움",즐거움
CfMOwTiP2Eo,"1박2일 세미나가 끝나고
여운이 가시기도 전에
사무실에서 그녀들과❤️

추후 함류하신 창숙사장님과
반가운 그녀와 사진을 함께 찍지못해
아쉽네유 💦💦

만나면
뭐가 그리 즐겁고, 할말이 많은지
집에갈 시간은 또 왜이리 빠른지
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

#리치언니들
#집가기시르다
#신랑아보고있니",즐거움
CfMOwjYJfNt,"사기라해도 좋다 ㅎ
뽀샵앱으로 내기분이 업된다면 된거쥐..ㅋㅋㅋ
역마살이 있는건지 차 타고 나가면 그저 좋으다 ㅎㅎ
함께 운동하는 언니들과 아우와 나들이~
바람에 윗도리가 날려 배꼽가리느라 바빴지만 ㅋ
여행박사인 한 언니덕에 굽이굽이 산길돌아 덕동문화마을도 구경하고....
여름휴가지로 찜해놓고 왔넹
#건강#행복#수다#즐거움#이런게행복이지#승용차노래방#여성시대#널뛰기#",즐거움
CfMOQQtPI-Z,"22.06.22~23
남편이랑 #삼척여행

맛난거 먹고 술 잔뜩 먹고 신나게 놀다 집으로 😆😆
밥 먹고 나오니 사장님이 주신 풍선 들고 애들처럼 돌아댕기고 #여행이좋다

그래서 내일 왜 출근이지... 🤔 😢
.
.
.
#부부스타그램 #여행 #생일기념 #삼척 #삼척해변 #일상 #휴가 #대게 #리조트 #바다 #폭죽 #즐거움 #럽스타그램",즐거움
CfMN2fbB3vw,"(❁ᴗ͈ ˬ ᴗ͈)

열심히 지냈던 한주를 기념하며!
주인장님이 무척 친절하셨고
맛도 좋았던 용마루굴다리껍데기의 돼지꼬리🐽➿

그리고 오늘은 종이의집 한국판 공개!
퇴근 후 술 한잔하며 보는중!
🤩지금 보는 분들 있죠?? 헤헤
삼서기도 즐감중🤗

#삼서기일상 #종이의집_공동경제구역 #용마루돼지꼬리",즐거움
CfMMlUuL-1D,"맛나다♡
#송가#불금#일품#참치무침
#행복#즐거움#기쁨
#일품깨끗함ㅋㅋ",즐거움
CfMMKYEP1SZ,"불금은 사이다와~ㅎㅎ

대전 유명 꼼장어집!!
대전 유명 닭발집!!

오랜만에 맛있게 냠냠촵촵!!
늦게 배운 꼼장어지만
참 잘 배웠다 생각되는 음식중 하나~!!

#먹는#행복#씹는#즐거움
#근데#난#살이#찌지ㅜㅜ
#으하하하
#태평동#꼼장어#닭발",즐거움
CfMLhm6JYkG,"대구 도오착😎✌🏻
.
#깜짝출연 #브이 #뿔달린악마 #나 #셀피 #럽스타그램
#대구 #대프리카 #사에여행 #daegu #travelingram",즐거움
CfMKmV9PtlB,"인더무드신림,
오픈 기념 린디 소셜!

디제이 고즈

2022.06.24 금

좋은 음악, 멋진 댄서분들 덕분에 행복했습니다!

와주신 모든 분들께 감사드립니다 (_ _)

#인더무드신림 #북욱화양연화 #IntheMoodsillim #신림 #발보아 #쉐그 #스윙댄스 #슬로우 #블루스 #balboa #shag #swingdance #slow #blues #dance #서울 #커플댄스 #취미 #저녁 #평일저녁 #주말 #즐거움 #친목 #좋은사람들 #인연 #신림역 #우리는언제나즐겁고행복해 #핫해핫해 #파티 #소셜",즐거움
CfMJRlZvBpB,"슬기로운 어린이집 생활🤎

매일 키즈노트에 날아다니는 사진이 꼭 있는 강봄,
그만큼 즐거운 어린이집 생활🤍
즐겁게 다녀주는 봄이도 매일 즐겁게 해주시는 선생님도
다양한 체험을 하게해주는 어린이집도 모두모두 고마운밤😍

주말 즐겁게보내고 월요일날 웃으면서 등원하쟈🤎

*봄여름이 동영상 스토리인기터져서 피드박제",즐거움
CfMHVcLPpC9,"2022.06.24.
역시 오늘도 체육관에 많은 사람들 모임~^^
마지막 이기면 다이기는거~ ㅋㅋㅋ
.
.
.
#화요일 #6월 #12일차
#오후 #7시 ~ #10시 #배드민턴
#걸포체육관 #한결같이 #열심히 ~^^
#단체 #협동 #운동 #사람 #만남 #행복 #즐거움
#양보 #배려 #이해 #여복 #혼복 #남복
#승부욕 #패배 #인정 #라인 #OUT #IN
#헌혈 을 위한 2달 열심히 운동중~^^",즐거움
CfMGwnlB9CY,❤️목포w해상💙,즐거움
CfMFEHKJHU6,"일카와 친해지는 중 ✌🏻
폰 14 예약각..
새로운 느낌이 가득한 요즘
행복해❣️
#이쁘다 #행복 #거울샷 #즐거움",즐거움
CfMEjxbLabD,"⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
12일차🌴
하루종일 키카
내가 더 신난 키카ㅋㅋㅋ
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀
#마이러블린_제주🎈",즐거움
CfMD6x7vJlc,힐링#여행#즐거움,즐거움
CfMD-ZjP-Jy,"우리 둘, 사진을 참 못 찍는다 😂
눈 감은 사진들이 너무 많아 ㅎㅎㅎㅎㅎ",즐거움
CfMDhFTlReY,"✅ 1일1카페 ㅡ수풀림

달려와줄수 있는 친구가 한 명이라도 있다면 잘 살고 있는거죠?

전 오늘 선택받은자에요
😂😂😂😂

진찐 오늘 취하고 싶은 정신이네요
내칭구 술도 못마신께 같이 커피,에이드 마셔주고 빵안주 시켜 먹었어요

고맙다♥️

오늘 훌훌 털어버린 건 네 덕🌳

이 곳 디저트 너무 맛있고 고급스럽고
인테리어까지 너무 예쁜💙
효리엉니 궁뎅이 방석까지 깔아있었으면 완벽할뻔했는데. . .ㅋ.ㅋ

에랏‼️모르겠다
먹어버리자의 날
손에 든거 다 먹었어요😂😂

그나저나 행복합니다♥️♥️

내일은 공주로 변신하고 올게요🤣🤣

.
.
.

#가효리밥상#밥동산#첫#인스타그램#요리소통#먹팔#맞팔#답방#선팔#플레이팅#예쁜식기#조리도구#베이킹#양식#중식#일식#한식#맛집#공유#일상#즐거움#재미#좋은글#협찬#광고#소통사랑#수플림#케이크맛집#광주케이크#카페투어리스트",즐거움
CfMDBYtvCcl,태국여행 2일차 ~ ^_^ #태국 #방콕여행 #수영장 #여행은즐거워 #즐거움 #역시라운지 #라운지바 #티츄카 #인생사진 #인생 #사진계정맞팔 #맞팔 #낚시 #글램핑 #캠핑 #맛집 #카페,즐거움
CfMC_eahbcn,"와우...
.
.
#개꿀빠네 #이슈 #핫이슈 #데일리 #일상 #데일리그램 #일상그램 #연예인이슈 #연예인패션 #웃긴 #즐거움 #꿀잼 #예능 #선팔 #맞팔 #좋아요 #좋아요그램 #좋반 #좋테 #좋반테러 #좋튀 #소통환영 #독서실에서공부중 #쪽지받음 #와우 #오산역 #노량진역 #영등포역 #서울역 #뚝섬역",즐거움
CfMBn69pPnl,즐거웟다,즐거움
CfMBgnCF8Sv,"#금요일 #불금 #저녁밥 #식사일기
#즐거운시간 #카페 #크로플
#주먹고기 #껍데기 #맥주
오랜만에 즐긴 불금.
엄청 신나버렸넹.
바람 좋고 기분 좋은 날.

#먹스타그램 #외식스타그램 #외식
#언니랑데이트 #언니랑 #즐거움
#개봉이네하우스 #👍",즐거움
CfD_i_fvTOa,"Irene ♡

•
•
•
•

[DON'T FORGET TO FOLLOW ME]
@irenebae.be ^_^

-tags-
#irene #baechu #joy #seulgi #yeri #wendy #redvelvet #ireneredvelvet #ireneedit #irenebae #reveluv #레드벨벳 #아이린 #기쁨 #웬디 #슬기 #예리 #기쁨 #박수영 #irenefandoms #ireneseulgi #irenefancam #fanpage #koreankpop #kpop #blackpink #follow4followback #follow4like #likeforlikes #followforfollowback #baejoohyun",기쁨
CenB1t8lZOO,"Joohyunnie??? 😳

Welcome to summer era our redvelvet",기쁨
CfIqqb_luQ3,"Irene style ♡

•
•
•
•

[DON'T FORGET TO FOLLOW ME]
@irenebae.be ^_^

-tags-
#irene #baechu #joy #seulgi #yeri #wendy #redvelvet #ireneredvelvet #ireneedit #irenebae #reveluv #레드벨벳 #아이린 #기쁨 #웬디 #슬기 #예리 #기쁨 #박수영 #irenefandoms #ireneseulgi #irenefancam #fanpage #koreankpop #kpop #blackpink #follow4followback #follow4like #likeforlikes #followforfollowback #baejoohyun",기쁨
CfL3PVgpHWb,"라이브를 하면서 혼자 중얼대긴 그래서
조용히 말걸어주길 기다리는데 말안하고있음
금방금방 나가시더라구여🥲
컨텐츠가필요한가
.
.
.
.
.
#pleasure #psb #sketchbook #sketch #drawing #draw #digitaldrawing #illust #illustration #ipad #ipaddrawing #croquis #procreate #model #기쁨 #쁨기 #드로잉 #일러스트 #스케치 #스케치북 #아이패드 #크로키 #프로크리에이트 #그림 #그림스타그램 #wip #artwork #불금 #아트워크 #주말",기쁨
CdZa6xzDQbw,"행복하고 싶다면 당신을 행복하게 만드는 사람을 곁에 두면 됩니다.
.
이 글은 책 #애써둥글게살필요는없어 작가가 전하는 위로와 힐링의 글입니다.
.
책에 대한 정보는 @self_ssdam 프로필 링크에서 확인하실 수 있습니다.
.
게시물은 출처만 밝히시면 자유롭게 저장/리그램/공유 가능하십니다.
.
삶에 대한 힘과 용기, 위로와 힐링이 필요하신 분들께 이 계정을 알려주시고 팔로우해 주시면 감사하겠습니다.
.
.
.
.
.
#행복 #행복스타그램 #행복하게 #행복그램 #행복한 #최고 #즐거운 #기분좋은날 #함께 #인연 #사랑하는 #감사 #데일리 #사랑 #우정스타그램 #기쁨 #좋은날 #일상 #첫줄 #감성",기쁨
CfN3SszFci-,"2022년 6월 19일 성락교회 주일예배

믿음을 전하라
요한복음 4장 35~42절

설교: 김성현 감독

먹을 것을 사가지고 돌아온 제자들에게 예수께서 말씀하셨습니다.“내게는너희가 알지 못하는 먹을 양식이 있느니라.”“누가 먹을 것을 갖다 드렸지?” 어리둥절해하는 제자들에게 예수께서또 말씀하셨습니다.“나의 양식은 나를 보내신 이의 뜻을 행하며 그의 일을 온전히 이루는 이것이니라.”예수는 생존을 위해 먹어야 하는 음식을 가리켜 말씀하신 것이 아니었습니다.사람이 살기 위해 날마다 음식을 먹어야 하듯, 그에게는 날마다 신경써야 할 중요한 일이 있었으니,이는그를 보내신 자의 뜻을 행하여 그의 일을 이루는 것이었습니다.
그를 보내신 자의 뜻이 무엇일까요?예수께서 말씀하셨습니다.“나를 보내신 이의 뜻은 내게 주신 자 중에 내가 하나도 잃어버리지 아니하고 마지막 날에 다시 살리는 이것이니라.내 아버지의 뜻은 아들을 보고 믿는 자마다 영생을 얻는 이것이니 마지막 날에 내가 이를 다시 살리리라.” 그렇습니다. 영혼을 구원하는 일,이를 위해 전도하는 일,이는 예수께서 아버지의 뜻대로 반드시 이루셔야 할 사명이자 이를 통해 아버지를 기쁘시게 할 수 있는 특권이었습니다.
그 일은 때가 따로 있는 일이 아니라 지금즉시 시행해야 할 일입니다.“너희가 넉달이 지나야 추수할 때가 이르겠다 하지 아니하느냐? 내가 너희에게 이르노니, 눈을 들어 밭을 보라, 희어져 추수하게 되었도다.”예수께서 이 말씀을 하실 무렵, 제자들은 저 멀리 흰옷을 입은 한 무리의 사람들이 그들을 향해 다가오는 것을 발견했습니다.녹색의 보리밭과 선명하게 대조되는 그들의 모습은 마치 희어져 추수하게 된 밭이 바람에 일렁이는 듯했습니다.그들은 우물가에서 예수를만난 사마리아 여인의 증거를 받고 그를 만나기 위해 수가라 하는 동네에서 나오는 사람들이었습니다.
그들은 예수가 과연 그 여인의 말대로유대인들이 기다리는 그리스도가 맞는지 확인하고자 했습니다.물론 그것이 사실이라 하더라도 그것이 사마리아인인 그들에게 직접적으로 관련된 일이 아님은 그들도 잘 알고 있었습니다.그러나 그들은 예수의 말을 듣고 놀라운 사실을 발견했습니다.예수는 단지 유대인의 구주가 아니라 온 세상의 구주였던 것입니다.비록 유대인들은 사마리아인들을 멸시하고 그들의 신앙을 인정하지 않았지만, 예수는 하나님께서 그들은 물론 이방인들까지도 구원에 이르기 원하신다는 사실을 분명히 알려주셨습니다.
이를위해 전도의 사명을 감당하신 예수는 이제 그 사명을 교회에게 주셨습니다.사마리아 여인이 사람들의 마음을 움직일 수 있었던 것은 자신의 부끄러움을 개의치 않고 예수를 통해 체험한 바를 사람들에게 증거했기 때문입니다.교회는 예수를 통해 구원을 체험한 사람들이 모인 곳이며,교회의 사명은 그 체험을 가지고 사람들에게 복음을 전하여 그들의 영혼을 구원하는 것입니다.이를 위해서는 교회의 모든 지체들이 각자 역할에 충실함으로써 온 교회가 유기적으로 움직이게 해야 합니다.이를 통해 영혼들이 구원을 받는다면 그 기쁨은 주님과 함께 온 교회가 누릴 것이고,그에 대한 보상도 이를 위해 자기 몫을 감당한 모든 이들에게 주어질 것입니다.

#믿음#교회#지체#충성#보상#영혼구원#기쁨#사명#사마리아여인#이방인#그리스도#영생#양식#성락교회#김성현목사#김성현감독#주일설교",기쁨
CfN3NNzPRTi,"2022년 6월 19일 성락교회 주일예배

믿음을 전하라
요한복음 4장 35~42절

설교: 김성현 감독

먹을 것을 사가지고 돌아온 제자들에게 예수께서 말씀하셨습니다.“내게는너희가 알지 못하는 먹을 양식이 있느니라.”“누가 먹을 것을 갖다 드렸지?” 어리둥절해하는 제자들에게 예수께서또 말씀하셨습니다.“나의 양식은 나를 보내신 이의 뜻을 행하며 그의 일을 온전히 이루는 이것이니라.”예수는 생존을 위해 먹어야 하는 음식을 가리켜 말씀하신 것이 아니었습니다.사람이 살기 위해 날마다 음식을 먹어야 하듯, 그에게는 날마다 신경써야 할 중요한 일이 있었으니,이는그를 보내신 자의 뜻을 행하여 그의 일을 이루는 것이었습니다.
그를 보내신 자의 뜻이 무엇일까요?예수께서 말씀하셨습니다.“나를 보내신 이의 뜻은 내게 주신 자 중에 내가 하나도 잃어버리지 아니하고 마지막 날에 다시 살리는 이것이니라.내 아버지의 뜻은 아들을 보고 믿는 자마다 영생을 얻는 이것이니 마지막 날에 내가 이를 다시 살리리라.” 그렇습니다. 영혼을 구원하는 일,이를 위해 전도하는 일,이는 예수께서 아버지의 뜻대로 반드시 이루셔야 할 사명이자 이를 통해 아버지를 기쁘시게 할 수 있는 특권이었습니다.
그 일은 때가 따로 있는 일이 아니라 지금즉시 시행해야 할 일입니다.“너희가 넉달이 지나야 추수할 때가 이르겠다 하지 아니하느냐? 내가 너희에게 이르노니, 눈을 들어 밭을 보라, 희어져 추수하게 되었도다.”예수께서 이 말씀을 하실 무렵, 제자들은 저 멀리 흰옷을 입은 한 무리의 사람들이 그들을 향해 다가오는 것을 발견했습니다.녹색의 보리밭과 선명하게 대조되는 그들의 모습은 마치 희어져 추수하게 된 밭이 바람에 일렁이는 듯했습니다.그들은 우물가에서 예수를만난 사마리아 여인의 증거를 받고 그를 만나기 위해 수가라 하는 동네에서 나오는 사람들이었습니다.
그들은 예수가 과연 그 여인의 말대로유대인들이 기다리는 그리스도가 맞는지 확인하고자 했습니다.물론 그것이 사실이라 하더라도 그것이 사마리아인인 그들에게 직접적으로 관련된 일이 아님은 그들도 잘 알고 있었습니다.그러나 그들은 예수의 말을 듣고 놀라운 사실을 발견했습니다.예수는 단지 유대인의 구주가 아니라 온 세상의 구주였던 것입니다.비록 유대인들은 사마리아인들을 멸시하고 그들의 신앙을 인정하지 않았지만, 예수는 하나님께서 그들은 물론 이방인들까지도 구원에 이르기 원하신다는 사실을 분명히 알려주셨습니다.
이를위해 전도의 사명을 감당하신 예수는 이제 그 사명을 교회에게 주셨습니다.사마리아 여인이 사람들의 마음을 움직일 수 있었던 것은 자신의 부끄러움을 개의치 않고 예수를 통해 체험한 바를 사람들에게 증거했기 때문입니다.교회는 예수를 통해 구원을 체험한 사람들이 모인 곳이며,교회의 사명은 그 체험을 가지고 사람들에게 복음을 전하여 그들의 영혼을 구원하는 것입니다.이를 위해서는 교회의 모든 지체들이 각자 역할에 충실함으로써 온 교회가 유기적으로 움직이게 해야 합니다.이를 통해 영혼들이 구원을 받는다면 그 기쁨은 주님과 함께 온 교회가 누릴 것이고,그에 대한 보상도 이를 위해 자기 몫을 감당한 모든 이들에게 주어질 것입니다. #믿음#교회#지체#충성#보상#영혼구원#기쁨#사명#사마리아여인#이방인#그리스도#영생#양식#성락교회#김성현목사#김성현감독#주일설교",기쁨
